1;64;34;0.0;2;7;0;0;0.0;0;7;0;2;67;1;868000000
5;62;34;0.0;2;7;0;0;0.0;0;7;0;2;67;5;868000000
9;68;34;0.0;2;7;0;0;0.0;0;7;0;2;67;9;868000000
13;78;33;64.73104;2;7;0;0;0.0;0;7;0;2;78;13;868000000
17;62;32;63.8404;2;7;0;0;0.0;0;7;0;2;72;17;868000000
21;60;31;63.23477;2;7;0;0;0.0;0;7;0;2;78;21;868000000
25;63;31;62.37977;2;7;0;0;0.0;0;7;0;2;78;25;868000000
29;63;31;62.09476;2;7;0;0;0.0;0;7;0;2;78;29;868000000
33;61;31;61.38226;2;7;0;0;0.0;0;7;0;2;78;33;868000000
37;61;32;60.741;2;7;0;0;0.0;0;7;0;2;72;37;868000000
41;52;35;60.09975;2;7;0;0;0.0;0;7;0;2;78;41;868000000
45;49;37;59.81475;2;7;0;0;0.0;0;7;0;2;78;45;868000000
49;50;35;59.316;2;7;0;0;0.0;0;7;0;2;72;49;868000000
53;49;35;59.24475;2;7;0;0;0.0;0;7;0;2;78;53;868000000
57;58;31;58.81725;2;7;0;0;0.0;0;7;0;2;78;57;868000000
61;61;31;58.46099;2;7;0;0;0.0;0;7;0;2;78;61;868000000
65;65;30;58.10474;2;7;0;0;0.0;0;7;0;2;78;65;868000000
69;60;33;57.89099;2;7;0;0;0.0;0;7;0;2;78;69;868000000
73;58;34;57.71286;2;7;0;0;0.0;0;7;0;2;78;73;868000000
77;50;36;57.0716;2;7;0;0;0.0;0;7;0;2;72;77;868000000
81;47;39;56.78661;2;7;0;0;0.0;0;7;0;2;78;81;868000000
85;44;37;56.64411;2;7;0;0;0.0;0;7;0;2;78;85;868000000
89;55;33;56.39472;2;7;0;0;0.0;0;7;0;2;78;89;868000000
93;61;31;55.82472;2;7;0;0;0.0;0;7;0;2;78;93;868000000
97;67;29;55.5041;2;7;0;0;0.0;0;7;0;2;72;97;868000000
101;68;29;55.18347;2;7;0;0;0.0;0;7;0;2;78;101;868000000
105;68;29;55.2191;2;7;0;0;0.0;0;7;0;2;78;105;868000000
109;67;28;54.47097;2;7;0;0;0.0;0;7;0;2;78;109;868000000
113;68;28;54.00784;2;7;0;0;0.0;0;7;0;2;78;113;868000000
117;67;28;54.11472;2;7;0;0;0.0;0;7;0;2;78;117;868000000
121;68;28;53.36658;2;7;0;0;0.0;0;7;0;2;78;121;868000000
125;52;34;53.18846;2;7;0;0;0.0;0;7;0;2;78;125;868000000
129;45;37;52.97471;2;7;0;0;0.0;0;7;0;2;78;129;868000000
133;45;37;52.72533;2;7;0;0;0.0;0;7;0;2;78;133;868000000
137;45;38;52.33346;2;7;3001664973;-130;-12.0;7;7;0;2;78;137;868000000
141;42;39;52.33346;2;7;3001664973;-130;-12.0;7;7;0;2;78;141;868000000
145;40;38;52.36907;2;7;3001664973;-130;-12.0;7;7;0;2;78;145;868000000
149;42;38;52.08408;2;7;3001664973;-130;-12.0;7;7;0;2;78;149;868000000
153;43;38;51.87033;2;7;3001664973;-130;-12.0;7;7;0;2;78;153;868000000
157;42;38;51.90595;2;7;3001664973;-130;-12.0;7;7;0;2;78;157;868000000
161;42;38;51.76345;2;7;3001664973;-130;-12.0;7;7;0;2;78;161;868000000
165;41;40;51.37157;2;7;3001664973;-130;-12.0;7;7;0;2;78;165;868000000
169;37;40;51.44282;2;7;3001664973;-130;-12.0;7;7;0;2;78;169;868000000
173;38;38;51.19345;2;7;3001664973;-130;-12.0;7;7;0;2;78;173;868000000
177;46;37;51.1222;2;7;3001664973;-130;-12.0;7;7;0;2;78;177;868000000
181;46;37;51.08657;2;7;3001664973;-130;-12.0;7;7;0;2;78;181;868000000
185;51;33;50.76595;2;7;3001664973;-130;-12.0;7;7;0;2;78;185;868000000
189;51;33;50.94407;2;7;3001664973;-130;-12.0;7;7;0;2;78;189;868000000
193;54;32;50.51657;2;7;3001664973;-130;-12.0;7;7;0;2;78;193;868000000
197;57;31;50.58782;2;7;3001664973;-130;-12.0;7;7;0;2;78;197;868000000
201;56;32;50.37406;2;7;3001664973;-130;-12.0;7;7;0;2;78;201;868000000
205;44;37;50.01781;2;7;3001664973;-130;-12.0;7;7;0;2;78;205;868000000
209;46;38;50.01781;2;7;3001664973;-130;-12.0;7;7;0;2;78;209;868000000
213;44;38;49.94657;2;7;3001664973;-130;-12.0;7;7;0;2;78;213;868000000
217;44;38;49.98219;2;7;3001664973;-130;-12.0;7;7;0;2;78;217;868000000
221;43;38;49.69718;2;7;3001664973;-130;-12.0;7;7;0;2;78;221;868000000
225;43;38;49.55468;2;7;3001664973;-130;-12.0;7;7;0;2;78;225;868000000
229;44;38;49.80406;2;7;3001664973;-130;-12.0;7;7;0;2;78;229;868000000
233;41;39;49.30531;2;7;3001664973;-130;-12.0;7;7;0;2;78;233;868000000
237;41;38;49.19843;2;7;3001664973;-130;-12.0;7;7;0;2;78;237;868000000
241;42;38;49.23406;2;7;3001664973;-130;-12.0;7;7;0;2;78;241;868000000
245;42;39;49.02031;2;7;3001664973;-130;-12.0;7;7;0;2;78;245;868000000
249;45;37;49.51906;2;7;3001664973;-130;-12.0;7;7;0;2;78;249;868000000
253;42;37;48.87781;2;7;3001664973;-130;-12.0;7;7;0;2;78;253;868000000
257;41;36;49.09156;2;7;3001664973;-130;-12.0;7;7;0;2;78;257;868000000
261;42;36;49.09156;2;7;3001664973;-130;-12.0;7;7;0;2;78;261;868000000
265;43;36;49.02031;2;7;3001664973;-130;-12.0;7;7;0;2;78;265;868000000
269;47;35;48.62844;2;7;3001664973;-130;-12.0;7;7;0;2;78;269;868000000
273;51;33;48.62844;2;7;3001664973;-130;-12.0;7;7;0;2;78;273;868000000
277;54;32;48.41468;2;7;3001664973;-130;-12.0;7;7;0;2;78;277;868000000
281;50;34;48.80655;2;7;3001664973;-130;-12.0;7;7;0;2;78;281;868000000
285;49;34;48.55718;2;7;3001664973;-130;-12.0;7;7;0;2;78;285;868000000
289;46;36;48.66405;2;7;3001664973;-130;-12.0;7;7;0;2;78;289;868000000
293;45;36;48.37905;2;7;3001664973;-130;-12.0;7;7;0;2;78;293;868000000
297;42;37;48.34342;2;7;3001664973;-130;-12.0;7;7;0;2;78;297;868000000
301;42;37;48.0228;2;7;3001664973;-130;-12.0;7;7;0;2;78;301;868000000
305;45;38;47.84467;2;7;3001664973;-130;-12.0;7;7;0;2;78;305;868000000
309;43;37;47.91593;2;7;3001664973;-130;-12.0;7;7;0;2;78;309;868000000
313;40;38;47.77342;2;7;3001664973;-130;-12.0;7;7;0;2;78;313;868000000
317;44;36;47.63093;2;7;3001664973;-130;-12.0;7;7;0;2;78;317;868000000
321;48;34;47.84467;2;7;3001664973;-130;-12.0;7;7;0;2;78;321;868000000
325;43;36;47.63093;2;7;3001664973;-130;-12.0;7;7;0;2;78;325;868000000
329;43;37;47.70217;2;7;3001664973;-130;-12.0;7;7;0;2;78;329;868000000
333;41;37;47.7378;2;7;3001664973;-130;-12.0;7;7;0;2;78;333;868000000
337;44;36;47.23905;2;7;3001664973;-130;-12.0;7;7;0;2;78;337;868000000
341;43;36;47.09655;2;7;3001664973;-130;-12.0;7;7;0;2;78;341;868000000
345;42;38;47.27468;2;7;3001664973;-130;-12.0;7;7;0;2;78;345;868000000
349;40;39;47.02529;2;7;3001664973;-130;-12.0;7;7;0;2;78;349;868000000
353;37;39;46.91842;2;7;3001664973;-130;-12.0;7;7;0;2;78;353;868000000
357;37;39;46.45529;2;7;3001664973;-130;-12.0;7;7;0;2;78;357;868000000
361;37;39;46.7403;2;7;3001664973;-130;-12.0;7;7;0;2;78;361;868000000
365;39;38;46.31279;2;7;3001664973;-130;-12.0;7;7;0;2;78;365;868000000
369;41;38;46.45529;2;7;3001664973;-130;-12.0;7;7;0;2;78;369;868000000
373;41;36;46.20592;2;7;3001664973;-130;-12.0;7;7;0;2;78;373;868000000
377;40;36;46.38404;2;7;3001664973;-130;-12.0;7;7;0;2;78;377;868000000
381;38;39;46.17029;2;7;3001664973;-130;-12.0;7;7;0;2;78;381;868000000
385;38;39;46.45529;2;7;3001664973;-130;-12.0;7;7;0;2;78;385;868000000
389;40;39;46.09904;2;7;3001664973;-130;-12.0;7;7;0;2;78;389;868000000
393;40;39;46.06341;2;7;3001664973;-130;-12.0;7;7;0;2;78;393;868000000
397;41;39;45.88529;2;7;3001664973;-130;-12.0;7;7;0;2;78;397;868000000
401;37;40;46.13466;2;7;3001664973;-130;-12.0;7;7;0;2;78;401;868000000
405;38;38;45.74279;2;7;3001664973;-130;-12.0;7;7;0;2;78;405;868000000
409;38;38;45.56466;2;7;3001664973;-130;-12.0;7;7;0;2;78;409;868000000
413;39;39;45.95654;2;7;3001664973;-130;-12.0;7;7;0;2;78;413;868000000
417;39;39;45.67153;2;7;3001664973;-130;-12.0;7;7;0;2;78;417;868000000
421;37;40;45.95654;2;7;3001664973;-130;-12.0;7;7;0;2;78;421;868000000
425;36;40;45.92092;2;7;3001664973;-130;-12.0;7;7;0;2;78;425;868000000
429;39;39;45.20841;2;7;3001664973;-130;-12.0;7;7;0;2;78;429;868000000
433;41;38;45.06591;2;7;3001664973;-130;-12.0;7;7;0;2;78;433;868000000
437;48;37;45.06591;2;7;3001664973;-130;-12.0;7;7;0;2;78;437;868000000
441;48;35;45.35091;2;7;3001664973;-130;-12.0;7;7;0;2;78;441;868000000
445;48;35;45.10153;2;7;3001664973;-130;-12.0;7;7;0;2;78;445;868000000
449;48;35;44.99466;2;7;3001664973;-130;-12.0;7;7;0;2;78;449;868000000
453;47;34;45.45779;2;7;3001664973;-130;-12.0;7;7;0;2;78;453;868000000
457;47;35;44.6384;2;7;3001664973;-130;-12.0;7;7;0;2;78;457;868000000
461;43;38;44.42465;2;7;3001664973;-130;-12.0;7;7;0;2;78;461;868000000
465;39;38;44.7809;2;7;3001664973;-130;-12.0;7;7;0;2;78;465;868000000
469;39;39;44.60279;2;7;3001664973;-130;-12.0;7;7;0;2;78;469;868000000
473;39;40;44.74528;2;7;3001664973;-130;-12.0;7;7;0;2;78;473;868000000
477;36;40;44.60279;2;7;3001664973;-130;-12.0;7;7;0;2;78;477;868000000
481;36;39;44.4959;2;7;3001664973;-130;-12.0;7;7;0;2;78;481;868000000
485;36;39;44.38903;2;7;3001664973;-130;-12.0;7;7;0;2;78;485;868000000
489;37;40;44.60279;2;7;3001664973;-130;-12.0;7;7;0;2;78;489;868000000
493;37;41;44.46028;2;7;3001664973;-130;-12.0;7;7;0;2;78;493;868000000
497;37;39;44.17528;2;7;3001664973;-130;-12.0;7;7;0;2;78;497;868000000
501;38;41;43.96152;2;7;3001664973;-130;-12.0;7;7;0;2;78;501;868000000
505;37;40;44.0684;2;7;3001664973;-130;-12.0;7;7;0;2;78;505;868000000
509;39;38;44.4959;2;7;3001664973;-130;-12.0;7;7;0;2;78;509;868000000
513;38;38;44.13965;2;7;3001664973;-130;-12.0;7;7;0;2;78;513;868000000
517;40;38;44.13965;2;7;3001664973;-130;-12.0;7;7;0;2;78;517;868000000
521;38;38;44.3534;2;7;3001664973;-130;-12.0;7;7;0;2;78;521;868000000
525;37;38;44.42465;2;7;3001664973;-130;-12.0;7;7;0;2;78;525;868000000
529;38;38;44.0684;2;7;3001664973;-130;-12.0;7;7;0;2;78;529;868000000
533;37;38;43.96152;2;7;3001664973;-130;-12.0;7;7;0;2;78;533;868000000
537;37;38;44.03278;2;7;3001664973;-130;-12.0;7;7;0;2;78;537;868000000
541;37;38;43.89028;2;7;3001664973;-130;-12.0;7;7;0;2;78;541;868000000
545;38;38;43.96152;2;7;3001664973;-130;-12.0;7;7;0;2;78;545;868000000
549;42;36;43.85465;2;7;3001664973;-130;-12.0;7;7;0;2;78;549;868000000
553;42;36;43.7834;2;7;3001664973;-130;-12.0;7;7;0;2;78;553;868000000
557;46;35;43.85465;2;7;3001664973;-130;-12.0;7;7;0;2;78;557;868000000
561;46;35;43.85465;2;7;3001664973;-130;-12.0;7;7;0;2;78;561;868000000
565;48;34;43.89028;2;7;3001664973;-130;-12.0;7;7;0;2;78;565;868000000
569;50;33;43.85465;2;7;3001664973;-130;-12.0;7;7;0;2;78;569;868000000
573;51;31;43.6409;2;7;3001664973;-130;-12.0;7;7;0;2;78;573;868000000
577;56;31;43.46277;2;7;3001664973;-130;-12.0;7;7;0;2;78;577;868000000
581;57;31;43.42715;2;7;3001664973;-130;-12.0;7;7;0;2;78;581;868000000
585;56;30;43.53403;2;7;3001664973;-130;-12.0;7;7;0;2;78;585;868000000
589;56;30;43.32027;2;7;3001664973;-130;-12.0;7;7;0;2;78;589;868000000
593;58;30;43.17777;2;7;3001664973;-130;-12.0;7;7;0;2;78;593;868000000
597;60;29;43.28464;2;7;3001664973;-130;-12.0;7;7;0;2;78;597;868000000
601;60;29;42.85714;2;7;3001664973;-130;-12.0;7;7;0;2;78;601;868000000
605;62;29;43.17777;2;7;3001664973;-130;-12.0;7;7;0;2;78;605;868000000
609;62;29;43.24903;2;7;3001664973;-130;-12.0;7;7;0;2;78;609;868000000
613;62;29;42.71465;2;7;3001664973;-130;-12.0;7;7;0;2;78;613;868000000
617;61;29;42.71465;2;7;3001664973;-130;-12.0;7;7;0;2;78;617;868000000
621;61;29;42.71465;2;7;3001664973;-130;-12.0;7;7;0;2;78;621;868000000
625;62;29;42.57214;2;7;3001664973;-130;-12.0;7;7;0;2;78;625;868000000
629;64;29;42.21589;2;7;3001664973;-130;-12.0;7;7;0;2;78;629;868000000
633;64;29;42.57214;2;7;3001664973;-130;-12.0;7;7;0;2;78;633;868000000
637;66;28;42.46526;2;7;3001664973;-130;-12.0;7;7;0;2;78;637;868000000
641;66;28;42.64339;2;7;3001664973;-130;-12.0;7;7;0;2;78;641;868000000
645;65;28;42.07339;2;7;3001664973;-130;-12.0;7;7;0;2;78;645;868000000
649;67;28;42.00214;2;7;3001664973;-130;-12.0;7;7;0;2;78;649;868000000
653;67;28;41.89527;2;7;3001664973;-130;-12.0;7;7;0;2;78;653;868000000
657;67;27;41.57464;2;7;3001664973;-130;-12.0;7;7;0;2;78;657;868000000
661;67;27;41.46776;2;7;3001664973;-130;-12.0;7;7;0;2;78;661;868000000
665;68;27;41.53901;2;7;3001664973;-130;-12.0;7;7;0;2;78;665;868000000
669;68;27;41.21839;2;7;3001664973;-130;-12.0;7;7;0;2;78;669;868000000
673;67;27;41.04025;2;7;3001664973;-130;-12.0;7;7;0;2;78;673;868000000
677;67;27;41.43214;2;7;3001664973;-130;-12.0;7;7;0;2;78;677;868000000
681;70;27;41.21839;2;7;3001664973;-130;-12.0;7;7;0;2;78;681;868000000
685;71;27;41.1115;2;7;3001664973;-130;-12.0;7;7;0;2;78;685;868000000
689;70;27;41.36089;2;7;3001664973;-130;-12.0;7;7;0;2;78;689;868000000
693;72;27;41.04025;2;7;3001664973;-130;-12.0;7;7;0;2;78;693;868000000
697;70;27;41.14713;2;7;3001664973;-130;-12.0;7;7;0;2;78;697;868000000
701;72;27;41.00463;2;7;3001664973;-130;-12.0;7;7;0;2;78;701;868000000
